id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4965403774157057,NrrrXhrrj,6217683074,N视频,【#3D还原佳木斯体育馆坍塌瞬间#，3人遇难】事发体育馆为2层楼高的框架结构，建筑面积约2000平方米，周边是幼儿园和高层住宅。馆内可以打篮球、羽毛球、乒乓球。大跨度的室内篮球场在场馆西侧，占地面积约500平方米。坍塌瞬间附近居民听到巨响，天空还下着暴雪。@南方周末L南方周末的微博视频,,,南方周末,3D还原佳木斯体育馆坍塌瞬间,4,3,25,2023-11-07 11:32,微博视频号,,"http://f.video.weibocdn.com/u0/0ZhoOxP2gx089YSpva64010412006Sfr0E010.mp4?label=mp4_720p&template=720x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1705903709&ssig=mnZEFR4pYh&KID=unistore,video",,
4965376121900273,NrqJm7Ylz,1997871573,苏伊薇薇,#佳木斯坍塌体育馆3人遇难#哎～黑龙江的体育馆好好排查下安全隐患吧，因为下雨下雪半年塌两回，20多条年轻鲜活的生命呢！,,,,佳木斯坍塌体育馆3人遇难,0,0,1,2023-11-07 09:43,iPhone 12 Pro Max,,,,
4966549657747499,NrVg9wvtF,6150303726,井里锦鲤k,#佳木斯体育馆坍塌11人被采取强制措施#太危险了严查！！！,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,0,2023-11-10 15:26,陈立农宝贝iPhone XR,,,,
4966537233436550,NrUW7eq0e,5467852665,紫光阁,#佳木斯体育馆坍塌事故调查进展#：体育馆坍塌11名重点人员被采取强制措施,,,,佳木斯体育馆坍塌事故调查进展,27,43,172,2023-11-10 14:36,紫宝宝的iPhone客户端,['https://wx4.sinaimg.cn/large/005Y2yg1ly1hjq018sc3xj30u017ntjd.jpg'],,,
4965435822050096,NrshE8Bk4,7217521925,谁背失路之人y,#佳木斯体育馆坍塌事故遇难者为初中生#居然没找设计单位的毛病我们一个老旧小区的项目施工单位都要在雨棚螺栓上和铝板厚度上动手脚，代建都发现三次的情况下，估计睁一只眼闭一只眼也让用了,,,,佳木斯体育馆坍塌事故遇难者为初中生,0,0,5,2023-11-07 13:40,iPhone客户端,,,,
4965403761576004,NrrrW6BZq,2064569285,贝阿丶朵莉切,#黑龙江佳木斯坍塌体育馆3人遇难#,,,,黑龙江佳木斯坍塌体育馆3人遇难,0,0,0,2023-11-07 11:32,微博网页版,,,,
4965376117441033,NrqJlvdKF,1925878362,SMGNEWS,【黑龙江#佳木斯坍塌体育馆3人遇难#】#佳木斯坍塌体育馆所属俱乐部负责人已被控制#11月7日0时35分，黑龙江桦南县悦城健身体育馆部分坍塌事故现场完成救援。6日19时40分左右，佳木斯市桦南县悦城体育馆发生部分坍塌，楼体为2层框架结构，建筑面积约2000平方米，坍塌位置为西侧2楼篮球区域，坍塌面积约为500平方米。事故发生时，现场共有7人，其中3人自行脱险，1人轻伤，3人遇难。发生该事故的场馆隶属于桦南县新阳光健身俱乐部，俱乐部负责人已被警方控制。事故原因正在进一步调查。LSMGNEWS的微博视频,,,,"佳木斯坍塌体育馆3人遇难,佳木斯坍塌体育馆所属俱乐部负责人已被控制",0,0,1,2023-11-07 09:43,微博视频号,,"http://f.video.weibocdn.com/o0/5O9zJbnulx089YGZ35DG010412007Bx70E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1705903710&ssig=h2RSzhqxUf&KID=unistore,video",,
4966549653555010,NrVg9eUOS,2650649523,沐紫-爱生活,#佳木斯体育馆坍塌11人被采取强制措施#应该对东北地区，以至全国的体育馆进行安全大检查，而不是一而再再而三的出事，让孩子和家长都提·心吊胆。建筑安全检查部门监督不到位，不该被追·责吗？,,,,佳木斯体育馆坍塌11人被采取强制措施,0,1,7,2023-11-10 15:26,微博搜索,,,,
4966537230026583,NrUW706UL,1830055592,陕西都市热线,【#佳木斯体育馆坍塌11人被采取强制措施#】11月6日，黑龙江佳木斯桦南县悦城体育俱乐部发生部分坍塌，事故造成3人死亡。总台记者在“11•6”悦城体育俱乐部屋顶坍塌事故处置工作领导小组了解到，警方已对以吴某迁为首的涉嫌造成此次坍塌事故的11名重点人员，采取了强制措施。via.央视新闻,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,0,2023-11-10 14:36,微博网页版,['https://wx3.sinaimg.cn/large/6d146ea8ly1hjq018kugbj20f40erjrn.jpg'],,,
4965435817858408,NrshDwYkw,7783182992,小城夏天热热热热热热热热,#佳木斯一体育馆坍塌事故最新情况#好可怜的孩子,,,,佳木斯一体育馆坍塌事故最新情况,0,0,0,2023-11-07 13:40,iPhone客户端,,,,
4965403741128374,NrrrU4JxA,5810194154,娱综推荐,下这么大雪为啥体育馆还开门啊。说实话我觉得很多体育俱乐部建筑场地都不达标，之前我们这有一个体育馆，里边接的小二层，我总害怕塌了，后来学完课时赶紧退了#佳木斯坍塌体育馆3人遇难#,,,,佳木斯坍塌体育馆3人遇难,0,0,3,2023-11-07 11:32,iPhone 14 Pro Max,,,,
4965376117705664,NrqJlwkAU,6514257933,把信寄给月亮了,#佳木斯坍塌体育馆3人遇难#无语凝噎……,,,,佳木斯坍塌体育馆3人遇难,0,0,0,2023-11-07 09:43,iPad air,,,,
4966549639139365,NrVg7Clz7,1908676452,我也可以不回答,#佳木斯体育馆坍塌11人被采取强制措施#以吴立迁为首涉嫌造成此次坍塌事故的11名重点人员，已被采取强制措施。干得好，冤有头债有主。此前媒体了解到，地产开发商法人为吴立迁，为建设局不到50岁的退休干部，妻子为环保局干部也曾是股东。对外宣传的悦城广场项目“投资方”，近日发声明称:本公司为科技公司，从未涉足地产开发。,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,0,2023-11-10 15:26,微博搜索,,,,
4966537222161726,NrUW694my,5904699447,不负明天的伟大梦想,【#佳木斯体育馆坍塌事故调查进展#：#佳木斯体育馆坍塌11人被采取强制措施#】央视新闻报道，11月6日，黑龙江佳木斯桦南县悦城体育俱乐部发生部分坍塌，事故造成3人死亡。警方已对以吴某迁为首的涉嫌造成此次坍塌事故的11名重点人员，采取了强制措施。O网页链接L七环视频的微博视频@七环视频,,,七环视频,"佳木斯体育馆坍塌事故调查进展,佳木斯体育馆坍塌11人被采取强制措施",0,0,0,2023-11-10 14:36,不负明天的伟大梦想超话,,"http://f.video.weibocdn.com/o0/8enHimJClx08a3SJvkuc010412004LI90E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1705903689&ssig=2NZjG0G781&KID=unistore,video",,
4965435791640021,NrshB6SDX,1277572947,坤坤崽崽的骨头,#佳木斯一体育馆坍塌事故最新情况#这三个家庭得多伤心啊……,,,,佳木斯一体育馆坍塌事故最新情况,0,0,0,2023-11-07 13:40,,,,,
4966560130402984,NrVx31GPK,1704641891,陶朗歌,#佳木斯体育馆坍塌11人被采取强制措施#哎。,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,7,2023-11-10 16:07,微博搜索,,,,
4965403693681020,NrrrPfrBi,5319955806,乐于助人的纶子,#佳木斯坍塌体育馆3人遇难#开开心心，健健康康的活着比什么都重要。生命和身体永远第一位。,,,,佳木斯坍塌体育馆3人遇难,0,0,0,2023-11-07 11:32,微博搜索,,,,
4965376109056203,NrqJkBZVN,3185467621,广州应急管理,【#佳木斯坍塌体育馆3人遇难#】#佳木斯坍塌体育馆所属俱乐部负责人已被控制#记者从黑龙江省佳木斯市桦南县政府新闻办了解到，7日0时35分，桦南县悦城健身体育馆部分坍塌事故现场完成救援。事故发生时，现场共有7人，其中3人自行脱险，1人轻伤，3人遇难。发生该事故的场馆隶属于桦南县新阳光健身俱乐部，俱乐部负责人已被警方控制。事故原因正在进一步调查。（记者：王春雨戴锦镕）#佳木斯一体育馆发生坍塌#,,,,"佳木斯坍塌体育馆3人遇难,佳木斯坍塌体育馆所属俱乐部负责人已被控制,佳木斯一体育馆发生坍塌",0,0,0,2023-11-07 09:42,iPhone客户端,['https://wx4.sinaimg.cn/large/bdde60e5gy1hjmaoixhvpj20zk1beakm.jpg'],,,
4966549612660159,NrVg5ba1N,2104693617,二三里资讯,【#佳木斯体育馆坍塌事故哪些疑问待解#？】#佳木斯体育馆坍塌11人被采取强制措施#11月6日，黑龙江佳木斯桦南县悦城体育俱乐部发生部分坍塌，事故造成3人死亡。记者在“11•6”悦城体育俱乐部屋顶坍塌事故处置工作领导小组了解到，警方已对以吴某迁为首的涉嫌造成此次坍塌事故的11名重点人员，采取了强制措施。（央视新闻）佳木斯体育馆坍塌事故哪些疑问待解？,,,,"佳木斯体育馆坍塌事故哪些疑问待解,佳木斯体育馆坍塌11人被采取强制措施",3,1,125,2023-11-10 15:26,微博网页版,,,,
4966537217705065,NrUW5wkrf,5834712054,热剧影馆,#佳木斯体育馆坍塌11人被采取强制措施#处置迅速，大快人心，继续排查相关场所安全隐患,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,0,2023-11-10 14:36,iPhone 13 Pro Max,,,,
4966560130663688,NrVx32MEE,7527545061,红薯加花生,#佳木斯体育馆坍塌11人被采取强制措施#各个学校的建筑物是不是都应该彻查一边。,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,0,2023-11-10 16:07,nova6 5G自拍大不一样,,,,
4965403694467000,NrrrPiK4o,6033562267,韩诺清羽,希望尽快调查出事故真相，愿逝者安息#佳木斯坍塌体育馆3人遇难#,,,,佳木斯坍塌体育馆3人遇难,0,0,0,2023-11-07 11:32,微博网页版,['https://wx1.sinaimg.cn/large/006Akdarly1hjmdukho0yj30sg11xjz4.jpg'],,,
4965376023858276,NrqJcgbIg,3720164417,紫阳法院,#佳木斯坍塌体育馆3人遇难#【建筑物坍塌应如何自救？】建筑物坍塌往往就发生在一瞬间，给人的逃生时间极短，一旦发生有可能造成大面积人员伤亡。遭遇坍塌事故如何有效避难？若被掩埋，又该如何自救？戳图学习@四川消防via应急管理部,,,四川消防,佳木斯坍塌体育馆3人遇难,0,1,4,2023-11-07 09:42,iPhone客户端,['https://wx1.sinaimg.cn/large/ddbd3441ly1hjmao6tzmyj20j62gk13s.jpg'],,,
4966549612134647,NrVg58XjN,1874361623,韩东言,#佳木斯体育馆坍塌11人被采取强制措施#比较好奇，被抓的都是什么身份的人！【#大跨度建筑的屋顶为何如此脆弱#】#佳木斯体育馆坍塌11人被采取强制措施#黑龙江省佳木斯市一体育馆日前发生坍塌，致3名初中生遇难；而不到四个月前，齐齐哈尔市34中体育馆坍塌事故刚刚造成11人遇难；近年来，国内外多地都曾发生大跨度建筑屋顶坍塌事故。目前，佳木斯市当地正在对事故展开全面调查。（@北京日报记者白歌）,,,北京日报,"佳木斯体育馆坍塌11人被采取强制措施,大跨度建筑的屋顶为何如此脆弱",0,1,1,2023-11-10 15:26,,['https://wx4.sinaimg.cn/large/6fb87d17gy1hjq1gc01jcj20sb1430z8.jpg'],,,
4966537201451881,NrUW465Hr,5627430319,最IN天水,#佳木斯体育馆坍塌事故调查进展#【#体育馆坍塌11名重点人员被采取强制措施#】11月6日，黑龙江佳木斯桦南县悦城体育俱乐部发生部分坍塌，事故造成3人死亡。记者从“11•6”悦城体育俱乐部屋顶坍塌事故处置工作领导小组了解到，警方已对以吴某迁为首的涉嫌造成此次坍塌事故的11名重点人员，采取了强制措施。（人民日报记者刘梦丹）,,,,"佳木斯体育馆坍塌事故调查进展,体育馆坍塌11名重点人员被采取强制措施",1,0,0,2023-11-10 14:36,天水播报网Android,['https://wx1.sinaimg.cn/large/0068Q7H9ly1hjq01411lnj30j60asjsj.jpg'],,,
4966560113624951,NrVx1fd0X,2356166212,军机不可泄露,#佳木斯体育馆坍塌11人被采取强制措施#不知道是设计问题，还是施工问题，亦或是日常维护问题，等个调查结果吧…,,,,佳木斯体育馆坍塌11人被采取强制措施,2,2,16,2023-11-10 16:07,吃点好的吧HarmonyOS设备,"['https://wx4.sinaimg.cn/large/8c703e44ly1hjq2n87dyyj20j60eemyt.jpg', 'https://wx1.sinaimg.cn/large/8c703e44ly1hjq1p8geavj20qo14t0x8.jpg']",,,
4965403675592414,NrrrNnsQe,2175409884,商洛中院,【#佳木斯体育馆坍塌后官方发布紧急提醒#：有多条内容涉及屋顶积雪清理相关】11月6日，黑龙江佳木斯桦南县一体育馆发生坍塌。11月7日，据新华社消息，桦南县悦城健身体育馆部分坍塌事故现场完成救援。事故发生时，现场共有7人，其中3人自行脱险，1人轻伤，3人遇难。#佳木斯坍塌体育馆3人遇难#11月6日晚22时，佳木斯市委宣传部发布《市安委办、减灾办紧急提醒》，文中提到为切实做好暴雪极端天气下安全防范工作，严防次生衍生灾害事故。市安委办、减灾办会同交通运输、公安交警、住建、城管等部门进行会商研判，发布12条相关提示。其中，有多条内容涉及屋顶积雪清理相关，如：农业农村部门要组织农户检修大棚温室、养殖场设施，加强保温防风，支撑加固立柱、钢筋。要及时清理棚室积雪，避免积雪或冰层过厚压塌棚室。在冰雪积压期以及清雪除冰过程中，坚决杜绝人员进入棚室；粮食部门要督促粮食仓储、加工企业加强场内机动车辆行车安全管理。粮食仓储、物流寄递以及工贸等有轻质钢架棚梁结构的企业要及时清理棚顶积雪，在冰雪积压期以及清雪除冰过程中，要避免人员棚下长时间停留；各单位、物业、业主要及时清理屋顶积雪，人员清雪、外出、车辆停靠时要远离屋檐、广告牌，谨防冰柱积雪坍塌掉落伤人伤车。@白鹿视频L白鹿视频的微博视频,,佳木斯,白鹿视频,"佳木斯体育馆坍塌后官方发布紧急提醒,佳木斯坍塌体育馆3人遇难",0,0,1,2023-11-07 11:32,微博视频号,,"http://f.video.weibocdn.com/o0/gYdw5aSdlx089YPgLUkE01041200b2u60E010.mp4?label=mp4_720p&template=720x1556.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1705903709&ssig=Jh7mlsPvS0&KID=unistore,video",,
4965376021235065,NrqJc5bip,6858093425,礼想小选,#佳木斯坍塌体育馆3人遇难#逝者安息🙏🏻,,,,佳木斯坍塌体育馆3人遇难,0,0,0,2023-11-07 09:42,芽仔小馒头,,,,
4966549573077974,NrVg1cUIK,7406332041,绿蔷薇的天使之泪,#佳木斯体育馆坍塌11人被采取强制措施#看看有没有偷工减料，该赔偿的赔偿。,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,1,2023-11-10 15:25,肖战顺顺利利,,,,
4966560074827905,NrVwXkfXr,1599786681,魏铁军南方,#凤凰新闻#【11人被采取强制措施！体育馆坍塌事故调查组：无论涉及谁，绝不姑息】2023年11月6日，黑龙江佳木斯桦南县悦城体育俱乐部发生部分坍塌，事故造成3人死亡。总台记者在“11•6”悦城体育俱乐...O11人被采取强制措施！体育馆坍塌事故调查组：无论涉及谁，绝不姑息来自@凤凰新闻客户端,,,凤凰新闻客户端,凤凰新闻,0,0,0,2023-11-10 16:07,凤凰新闻,,,,
4965403626572933,NrrrIrzV3,6178029490,王萂苖_Diana,#佳木斯坍塌体育馆3人遇难#是不是又是豆腐渣工程啊,,,,佳木斯坍塌体育馆3人遇难,0,0,0,2023-11-07 11:32,王鹤棣买的iPhone 14 Pro,,,,
4965376020974443,NrqJc45uP,3634040772,抚顺望花检察,#普法君微知识#【建筑物坍塌如何安全自救】遇到建筑物坍塌应如何避难？若被掩埋该如何自救？戳图一起了解。#佳木斯坍塌体育馆3人遇难#@湖北消防,,,湖北消防,"普法君微知识,佳木斯坍塌体育馆3人遇难",14,1,23,2023-11-07 09:42,微博网页版,['https://wx2.sinaimg.cn/large/d89b0fc4ly1hjmao5vfvrj20a00xcn58.jpg'],,,
4966549556824708,NrVfZsDpW,2945394960,抚州资溪发布,【#佳木斯体育馆坍塌11人被采取强制措施#】11月6日，黑龙江佳木斯桦南县悦城体育俱乐部发生部分坍塌，事故造成3人死亡。总台记者在“11•6”悦城体育俱乐部屋顶坍塌事故处置工作领导小组了解到，警方已对以吴某迁为首的涉嫌造成此次坍塌事故的11名重点人员，采取了强制措施。（总台记者张艺馨王海樵）,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,0,2023-11-10 15:25,微博网页版,['https://wx4.sinaimg.cn/large/af8f2910gy1hjq1g6wuhdj20a00a0q38.jpg'],,,
4966560017680509,NrVwRwe3b,2610952981,三明中院,#黑龙江佳木斯体育馆坍塌事故最新进展#【#佳木斯体育馆坍塌事故正调查取证#】11月6日，黑龙江佳木斯桦南县悦城体育馆发生部分坍塌，致3人死亡。事故发生后，当地已成立调查组。记者在现场了解到：目前，调查组正委托第三方鉴定机构，快速开展全面、细致的现场清查和调查取证工作，对涉及该工程的设计资料、施工内业资料、倒塌前实际作用荷载进行全面核查，对取样材料开展检测检验工作，并进行全面细致的结构验算分析，进一步查明产生事故的直接原因和间接原因、认定事故性质，并针对事故暴露出的问题提出防范和整改措施，严肃追究责任，并向社会及时公布调查结果。via.央视新闻,,,,"黑龙江佳木斯体育馆坍塌事故最新进展,佳木斯体育馆坍塌事故正调查取证",5,5,14,2023-11-10 16:07,微博网页版,['https://wx3.sinaimg.cn/large/9b9ffb15ly1hjq2nftiz9j20j6084q6b.jpg'],,,
4965403602716674,NrrrGboJk,6871581439,广州狠美,#佳木斯坍塌体育馆3人遇难#是#豆腐渣#工程吗？又是黑龙江？无奈➕无语😒😒😒😒😒😒😒,,,,"佳木斯坍塌体育馆3人遇难,豆腐渣",0,2,4,2023-11-07 11:32,Xiaomi MIX Fold 2,,,,
4965376014156610,NrqJbhrk6,7873825005,巴宝爱吃,#佳木斯坍塌体育馆3人遇难#天,,,,佳木斯坍塌体育馆3人遇难,0,0,0,2023-11-07 09:42,iQOO Neo5 生而为赢,,,,
4966560011912298,NrVwR81tw,7715954873,珞石财经,#佳木斯体育馆坍塌11人被采取强制措施#说什么干雪湿雪，在东北的建筑，肯定要考虑到暴雪的因素，为什么其他二三十年的老建筑能在学中屹立不倒，反而一个新建的会坍塌，除了质量有问题别无解释。,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,0,2023-11-10 16:07,微博搜索,,,,
4965403598260356,NrrrFyETy,5284340215,浙江工商职业技术学院全媒体中心,#佳木斯坍塌体育馆3人遇难#你永远也不知道明天和意外哪一个先到。不管昨夜经历了怎样的泣不成声，早晨醒来这个世界依然车水马龙。你只能选择铭记或者遗忘。人生不易，且行且珍惜。浙江工商职业技术学院,,,,佳木斯坍塌体育馆3人遇难,0,0,1,2023-11-07 11:32,浙江工商职业技术学院超话,['https://wx2.sinaimg.cn/large/005LCyhNgy1hjmdu6j926j30ty5j7npd.jpg'],,,
4965376011273153,NrqJb5lcJ,3840902209,昆明五华发布,#佳木斯坍塌体育馆3人遇难#【建筑物坍塌如何自救？】建筑物坍塌，一旦发生有可能造成大面积人员伤亡。遇到建筑物坍塌，你应该怎样保护好自己呢？戳视频了解↓↓L江苏消防的微博视频,,,,佳木斯坍塌体育馆3人遇难,0,4,4,2023-11-07 09:42,微博视频号,,"http://f.video.weibocdn.com/o0/I7VqUr4plx089YJyhvnG010412008iyT0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1705903710&ssig=%2FhXd%2BFqfZC&KID=unistore,video",,
4966537196733269,NrUW3sfD7,2634513522,云南法制报,【#佳木斯体育馆坍塌11人被采取强制措施#】11月6日，黑龙江佳木斯桦南县悦城体育俱乐部发生部分坍塌，事故造成3人死亡。总台记者在“11•6”悦城体育俱乐部屋顶坍塌事故处置工作领导小组了解到，警方已对以吴某迁为首的涉嫌造成此次坍塌事故的11名重点人员，采取了强制措施。（央视新闻）,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,0,2023-11-10 14:36,微博网页版,['https://wx2.sinaimg.cn/large/9d077c72ly1hjq00yleybj20dw0dwaeu.jpg'],,,
4965435778798476,NrshzAUSU,7782148913,恩採bb快高長大,#佳木斯一体育馆坍塌事故最新情况#我还以为是之前那个所以这个事故最后的结果跟之前那个一样会被捂s对吗,,,,佳木斯一体育馆坍塌事故最新情况,0,0,0,2023-11-07 13:40,微博 HTML5 版,,,,
4966559934579805,NrVwJjdpP,2217754287,桂林晚报,【#佳木斯体育馆坍塌11人被采取强制措施#】11月6日，黑龙江佳木斯桦南县悦城体育俱乐部发生部分坍塌，事故造成3人死亡。总台记者在“11•6”悦城体育俱乐部屋顶坍塌事故处置工作领导小组了解到，警方已对以吴某迁为首的涉嫌造成此次坍塌事故的11名重点人员，采取了强制措施。via:央视新闻（总台记者张艺馨王海樵）,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,0,2023-11-10 16:07,三星S21 5G,['https://wx2.sinaimg.cn/large/84303eafgy1hjq2k41y0cj20dw0dwmyi.jpg'],,,
4966537194899255,NrUW3kywf,3706843351,苏州工业园区法院,【#大跨度建筑的屋顶为何如此脆弱#】#佳木斯体育馆坍塌11人被采取强制措施#黑龙江省佳木斯市一体育馆日前发生坍塌，致3名初中生遇难；而不到四个月前，齐齐哈尔市34中体育馆坍塌事故刚刚造成11人遇难；近年来，国内外多地都曾发生大跨度建筑屋顶坍塌事故。目前，佳木斯市当地正在对事故展开全面调查。（@北京日报记者白歌）,,,北京日报,"大跨度建筑的屋顶为何如此脆弱,佳木斯体育馆坍塌11人被采取强制措施",0,0,0,2023-11-10 14:36,HarmonyOS设备,['https://wx2.sinaimg.cn/large/dcf1f0d7ly1hjq013940sj20px6rp1ky.jpg'],,,
4965435703559903,NrshseW5N,1434788607,6月盼lucky,#佳木斯一体育馆坍塌事故最新情况#谁来关心人人贷事件三年的情况？#人人贷事件#2020年11月开线上发布会@人人贷实控人杨一夫开会维Wen承诺「三年保本、出借人不急用钱不需要打折！」但平台暴蕾至22年5月直接清空RRD网站删空所有出借人合同！RRD曾经在22年4月份和23年1月份两次大规模对几万名出借人诱骗摇车收%割、23年11月又开始耍发短信催下车的诡计！若RRD强制清空出借人债权合规合法、为什么还需要出借人还必须勾选「提现销户放弃债券追溯权」等霸王条款才能操作提现拿回5-10前的出借CTC呢？出借人等三年了，完全不需理会短信！只相信看大结局如何法办实控人！,,,人人贷实控人,"佳木斯一体育馆坍塌事故最新情况,人人贷事件",11,4,10,2023-11-07 13:39,iPhone客户端,"['https://wx4.sinaimg.cn/large/558522ffgy1hjmhikbkllj20zo0ei413.jpg', 'https://wx2.sinaimg.cn/large/558522ffgy1hjmhil6jehj20u01gfgyp.jpg', 'https://wx3.sinaimg.cn/large/558522ffgy1hjmhix0f6oj20n01dsaff.jpg', 'https://wx2.sinaimg.cn/large/558522ffgy1hjmhima3jcj20er4ig1cj.jpg']",,,
4966559904696887,NrVwGjHSf,1788804823,山外一只猪,#佳木斯体育馆坍塌11人被采取强制措施#我们永远不知道明天和意外哪个会先到，所以我们能做的也仅有珍惜当下,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,2,2023-11-10 16:06,啾咪撸尊嘟超爱你,,,,
4966537193325695,NrUW3dXaf,5890001766,小区丽人,#佳木斯体育馆坍塌11人被采取强制措施#“如此生活三十年，直到大厦崩塌”,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,0,2023-11-10 14:36,iPhone客户端,,,,
4965435692026778,Nrshr8vfY,2313786144,小邓加油吧,#佳木斯体育馆坍塌事故遇难者为初中生#豆腐渣工程吗？上次已经塌过一个了，这次又塌一个。希望别再有人员伤亡了🙏,,,,佳木斯体育馆坍塌事故遇难者为初中生,0,0,18,2023-11-07 13:39,HarmonyOS设备,,,,
4966559831558759,NrVwz6xvh,6002051479,诗狮如意-,#佳木斯体育馆坍塌11人被采取强制措施#严查到底,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,1,2023-11-10 16:06,拒绝内卷打工人,,,,
4966537167375309,NrUW0uWEB,6155651561,念旧春落森,#佳木斯体育馆坍塌11人被采取强制措施#静待调查结果！一定要严肃处理,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,0,2023-11-10 14:36,小熊牌盐汽水,,,,
4965435678133955,Nrshpy80P,6484073703,好歌都被他写了,#佳木斯体育馆坍塌事故遇难者为初中生#今年的第二件体育馆坍塌事件了,,,,佳木斯体育馆坍塌事故遇难者为初中生,0,0,0,2023-11-07 13:39,vivo S15,,,,
4966559824743187,NrVwyjTV1,6416737660,弘姐弘姐,#佳木斯体育馆坍塌11人被采取强制措施#生命重于泰山，坐等结果,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,0,2023-11-10 16:06,,,,,
4966549522747823,NrVfWbwPJ,5635334688,十里承欢-玺,#佳木斯体育馆坍塌11人被采取强制措施#严查！！一定不要放过,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,1,2023-11-10 15:25,nova11系列敢拍敢出色,,,,
4966537157935311,NrUVZxikT,6366943974,赵乘可,#佳木斯体育馆坍塌11人被采取强制措施#,,,,佳木斯体育馆坍塌11人被采取强制措施,0,0,0,2023-11-10 14:36,荣耀Magic Vs,,,,
4965435676558489,Nrshprwa5,2409482243,未来网,【#佳木斯一体育馆坍塌事故最新情况#】记者从黑龙江省佳木斯市桦南县政府新闻办了解到，桦南县悦城体育俱乐部屋顶坍塌事故发生后，佳木斯市、桦南县两级纪检监察机关第一时间介入，成立调查组开展调查。#佳木斯体育馆坍塌事故遇难者为初中生#6日，桦南县7名初中生相约18时许到悦城体育俱乐部打篮球。19时20分许，有学生发现屋顶异常并向门口跑去，随即屋顶发生坍塌。事发后，3人自行脱险，其中2人未受伤，1人被及时送到医院救治；4人被困，1人于19时50分许被救出并送往医院救治，其他3人被救出后，经医院抢救无效死亡。经诊断，2名住院人员中，1人腓骨骨折、面部轻微擦伤，1人软组织轻微擦伤，均无生命危险。据介绍，悦城体育俱乐部位于桦南县育才路北段的悦城广场综合体7号楼，2017年7月开始建设，2018年7月竣工，建设单位为黑龙江省悦城房地产开发有限公司，施工单位为黑龙江海峰伟业建筑安装工程有限责任公司，监理单位为佳木斯三江建设监理公司，2020年7月通过验收。悦城广场综合体7号楼建筑面积3208.96平方米，高度为9.05米，基础形式为独立基础，结构形式为框架结构，其中东部为二层建筑（面积2533.96平方米），屋顶结构形式为混凝土结构，西部为单层建筑（坍塌部分，面积675平方米），屋顶结构形式为H型变截面钢梁结构。该建筑所有权人于2020年5月至2022年12月间，将场所租赁给他人经营。2022年12月起，由桦南县新阳光健身俱乐部管理，主要用于开展篮球、乒乓球、羽毛球等活动，面向社会经营。事故发生后，佳木斯市、桦南县联合成立“11·6”悦城体育俱乐部屋顶坍塌事故处置工作领导小组，设立现场搜救、秩序维护、善后处理、事故调查和医疗救治等专班，紧急调度市县消防、森林消防等队伍冒雪进行专业救援，全力做好救援处置各项工作。佳木斯市医疗专家组已赶赴桦南县，按照“一人一方案”的原则，全力以赴开展救治。有关专家同步对伤员、家属进行心理疏导。（新华社）L未来网的微博视频,,,,"佳木斯一体育馆坍塌事故最新情况,佳木斯体育馆坍塌事故遇难者为初中生",0,3,16,2023-11-07 13:39,微博视频号,,"http://f.video.weibocdn.com/o0/lBwRgbnElx089Z4gvYTe010412005M8w0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1705903785&ssig=%2BPf%2BEVAcOA&KID=unistore,video",,
